#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_TOG_118;While advancing with his forces, [From.GetTitledFirstName] felled a buck with his bow. This is unacceptable – per ancient tradition, no animals may be killed during the Nerge before the encirclement has been completed. A harsh punishment for this transgression will be expected.;Avec ses troupes, [From.Get_le_TitledFirstName] a abattu un cerf d'une flèche. C'est inacceptable. L'ancienne tradition veut qu'aucun animal ne soit tué durant la Nerge avant que l'on n'ait terminé l'encerclement. Il faut s'attendre à une punition sévère pour cette transgression.  ;Beim Vorstoß mit seinen Truppen hat [From.GetTitledFirstName] einen Bock mit seinem Bogen erlegt. Das ist unverzeihlich – nach alter Tradition darf kein Tier während der Nerge getötet werden, bevor das Umzingeln nicht vollständig abgeschlossen ist. Eine schwere Strafe für diesen Verstoß wird erwartet.;;Mientras avanza con sus fuerzas, [From.GetTitledFirstName] derribó un ciervo con su arco. Esto es inaceptable, según la antigua tradición, los animales no pueden morir durante la Nerge antes de que el cerco se haya completado. Se espera una dura pena por este delito.;;;;;;;;;x
EVTOPTA_TOG_118;Punish the fool!;Punissez l'imbécile !;Bestraft den Narren!;;¡Sancionar al necio!;;;;;;;;;x
EVTOPTB_TOG_118;A reprimand will be enough.;Une réprimande suffira.;Eine Rüge sollte ausreichen.;;Una amonestación será suficiente.;;;;;;;;;x
EVTDESC_TOG_150;The horde of frantic animals has been corralled into a clearing and they are now completely surrounded by your forces. As the [Root.GetTitle], you and your closest retinue will be given the first opportunity to engage in the killing sport. Only after you are finished will your vassals be allowed to hunt.;La horde d'animaux déchaînés a été confinée dans une clairière et se retrouve maintenant complètement cernée par vos forces. En tant qu[Root.Get_only_e_Title][Root.GetTitle], vous et vos plus proches sujets aurez l'opportunité de donner le signal de la curée. Vos vassaux pourront commencer à chasser seulement lorsque vous aurez terminé.;Eine Horde panischer Tiere wurde auf einer Lichtung umzingelt und ist nun komplett von Euren Truppen eingeschlossen. Als [Root.GetTitle] habt Ihr und Euer engstes Gefolge das Recht der ersten Jagdtrophäe. Erst wenn Ihr fertig seid, dürfen Eure Vasallen jagen. ;;La horda de animales frenéticos ha sido acorralada en un claro y ahora está completamente rodeada por tus fuerzas. Como el [Root.GetTitle], tu séquito más cercano y tú tendréis la primera oportunidad de participar en el deporte asesino. Sólo después de que haya terminado se le permitirá a tus vasallos cazar.;;;;;;;;;x
EVTOPTA_TOG_150;Hand me my bow.;Donnez-moi mon arc.;Reicht mir meinen Bogen.;;Pásame mi arco.;;;;;;;;;x
EVTDESC_TOG_151;The horde of frantic animals has been corralled into a clearing and they are now completely surrounded by the [Root.Liege.GetTitle]'s forces. As is [Root.Liege.GetHerHis] right, the [Root.Liege.GetTitle] and [Root.Liege.GetHerHis] closest retinue will start the killing. When [Root.Liege.GetSheHe] is finished, it will be your turn along with the other vassals.;La horde d'animaux déchaînés a été confinée dans une clairière et est maintenant complètement cernée par les hommes [Root.Liege.Get_only_du_Title][Root.Liege.GetTitle]. Par les droits qui lui reviennent, [Root.Liege.Get_only_le_Title][Root.Liege.GetTitle] et ses plus proches sujets commenceront la curée. Lorsqu'ils en auront terminé, ce sera votre tour à vous et aux autres vassaux.;Eine Horde panischer Tiere wurde auf einer Lichtung umzingelt und ist nun komplett von [Root.Liege.GetTitle]s Truppen eingeschlossen. Als [Root.Liege.GetTitle] ist es [Root.Liege.GetHerHis] Recht, dass [Root.Liege.GetTitle] und [Root.Liege.GetHerHis] engstes Gefolge die erste Jagdtrophäe erhalten werden. Erst wenn [Root.Liege.GetSheHe] fertig ist, dürft Ihr mit den anderen Vasallen jagen. ;;La horda de animales frenéticos ha sido acorralada en un claro y ahora está completamente rodeada por las fuerzas de [Root.Liege.GetTitle]. Como es [Root.Liege.GetHerHis] derecho, el [Root.Liege.GetTitle] y [Root.Liege.GetHerHis] comitiva más cercana empezarán la matanza. Cuando [Root.Liege.GetSheHe] haya terminado, será tu turno junto con los otros vasallos.;;;;;;;;;x
EVTOPTA_TOG_151;At last.;Enfin.;Endlich.;;Por fin.;;;;;;;;;x
EVTDESC_TOG_152;You spend a few hours hunting the trapped game, and it soon becomes obvious to everyone that you have a real knack for this. The arrows from your bow easily find their marks, and you seem better able than most in predicting the behavior of the animals.;Vous avez passé quelques heures à chasser le gibier pris au piège et il devient de plus en plus évident que vous possédez un véritable talent. Les flèches que vous décochez atteignent facilement leur cible et vous semblez meilleur que quiconque pour deviner à l'avance le comportement des animaux. ;Ihr verbringt einige Stunden mit der Jagd des eingeschlossenen Wilds und es wird schnell ersichtlich, dass Ihr ein Händchen dafür habt. Die Pfeile Eures Bogens finden mit Leichtigkeit ihr Ziel und Ihr scheint besser als jeder andere das Verhalten der Tiere vorhersehen zu können.;;Te pasas unas horas cazando, y pronto se hace evidente para todos que tienes un verdadero don para esto. Las flechas de tu arco encuentran fácilmente sus marcas, ya que pareces más hábil que la mayoría en la predicción del comportamiento de los animales.;;;;;;;;;x
EVTOPTA_TOG_152;These furs will warm me in the cold winter months.;Ces fourrures me tiendront chaud durant les froids mois hivernaux.   ;Diese Felle werden mich in den kalten Wintermonaten wärmen.;;Estas pieles me van a calentar en los meses fríos de invierno.;;;;;;;;;x
EVTDESC_TOG_158;One of your warriors has demonstrated exceptional skill during the Nerge, both in sheer martial ability and in the art of effectively commanding a large body of men. He is brought before his [Root.GetTitle], and your advisors suggest that you consider elevating him into a position in your court.;L'un de vos guerriers a démontré un talent exceptionnel durant la Nerge, tant en pures aptitudes martiales qu'en capacité à commander efficacement un grand nombre d'hommes. Alors qu'il a été amené devant vous, vos conseillers vous suggèrent de lui octroyer un poste à votre cour.;Einer Eurer Krieger zeigte herausragende Fähigkeiten während der Nerge, sowohl im Kampf als auch als Kommandant einer größeren Truppe von Männern. Er wurde vor seinen [Root.GetTitle] gerufen und Eure Ratgeber empfehlen, ihn in eine Position an Eurem Hofe zu berufen.;;Uno de tus guerreros ha demostrado una habilidad excepcional durante la Nerge, tanto en la capacidad marcial pura como en el arte de dirigir con eficacia un gran cuerpo de hombres. Es traído antes de su [Root.GetTitle] y tus consejeros sugieren que consideres elevarlo a una posición en la corte.;;;;;;;;;x
EVTOPTA_TOG_158;Yes, make it so.;Oui, qu'il en soit ainsi.;Ja, so soll es geschehen.;;Sí, que así sea.;;;;;;;;;x
EVTOPTB_TOG_158;No, he belongs with the other soldiers.;Non, sa place est avec les autres soldats. ;Nein, er gehört zu den anderen Soldaten.;;No, encaja con los demás soldados.;;;;;;;;;x
EVTDESC_TOG_159;As a gift, one of your warriors participating in the Great Hunt has offered you an exceptional bear cub that he managed to tie up and capturing while advancing with the rest of your forces. The animal's fur is white and its eyes are a deep red – it seems to be an albino.;L'un de vos guerriers participant à la Grande Chasse vous a offert en cadeau un magnifique ourson qu'il a réussi à capturer et à ligoter pendant que vos troupes progressaient. La fourrure de l'animal est blanche et ses yeux sont d'un rouge profond, sans doute un albinos.;Einer Eurer Krieger, der an der Großen Jagd teilnahm, bietet Euch ein beachtliches Bärenjunges als Geschenk an, das er einfangen konnte, während Ihr mit den Truppen weiter vormarschiert seid. Das Fell des Tieres ist weiß und seine Augen sind von einem dunklen Rot – offenbar ein Albino.;;Como regalo, uno de tus guerreros que participa en la Gran Cacería te ha ofrecido un excepcional cachorro de oso que se las arregló para atar y capturar mientras avanzaba con el resto de tus fuerzas. El pelaje del animal es blanco y sus ojos son de un color rojo oscuro, parece ser albino.;;;;;;;;;x
EVTOPTA_TOG_159;Thank you for this gift.;Merci pour ce cadeau.;Vielen Dank für dieses Geschenk.;;Gracias por este regalo.;;;;;;;;;x
EVTOPTB_TOG_159;Rid me of this abomination!;Débarrassez-moi de cette abomination !;Aus meinen Augen mit diesem abartigen Monster!;;¡Líbrame de esta abominación!;;;;;;;;;x
EVTDESC_TOG_160;A high-pitched shriek outside your yurt draws your attention. As you push the flaps aside, you spot [From.GetTitledFirstName] lying wounded on the ground not far from your chained pet albino bear. It looks like [From.GetSheHe] got too close to the powerful animal. You return back inside your yurt to focus on more important matters.;Un cri perçant à l'extérieur de votre yourte attire votre attention. En écartant les rabats, vous apercevez [From.Get_le_TitledFirstName] blessé[From.Get_E], étendu[From.Get_E] au sol, non loin de l'ours albinos enchaîné. Sans doute s'est-[From.GetIlElle] aventuré[From.Get_E] trop près du puissant animal. Vous retournez dans votre yourte afin de vous concentrer sur des choses plus importantes.;Ein schriller Schrei außerhalb Eures Rundzeltes erweckt Eure Aufmerksamkeit. Als Ihr das Zelt verlasst, seht Ihr [From.GetTitledFirstName] verwundet am Boden liegend, nicht weit entfernt von Eurem angeketteten Albinobären. Offenbar gelangte [From.GetSheHe] zu nahe an das mächtige Tier. Ihr kehrt in Eurer Zelt zurück, um Euch wichtigeren Dingen zu widmen.;;Un grito agudo fuera de tu yurta llama tu atención. Al empujar las solapas a un lado, detectas a [From.GetTitledFirstName] herido, tumbado en el suelo cerca de tu oso albino encadenado. Parece que [From.GetSheHe] se acercó demasiado al poderoso animal. Vuelves de nuevo dentro de tu yurta para centrarte en asuntos más importantes.;;;;;;;;;x
EVTOPTA_TOG_160;Now where was I...;Alors, où en étais-je...;Wo war ich...;;Por dónde iba…;;;;;;;;;x
EVTDESC_TOG_161;A high-pitched shriek outside your yurt draws your attention. As you push the flaps aside, you spot [From.GetTitledFirstName] lying maimed on the ground not far from your chained pet albino bear. It looks like [From.GetSheHe] got too close to the powerful animal. You return back inside your yurt to focus on more important matters.;Un cri perçant à l'extérieur de votre yourte attire votre attention. En écartant les rabats, vous apercevez [From.Get_le_TitledFirstName] mutilé[From.Get_E], étendu[From.Get_E] au sol, non loin de l'ours albinos enchaîné. Sans doute s'est-[From.GetIlElle] aventuré[From.Get_E] trop près du puissant animal. Vous retournez dans votre yourte afin de vous concentrer sur des choses plus importantes.;Ein schriller Schrei außerhalb Eures Rundzeltes erweckt Eure Aufmerksamkeit. Als Ihr das Zelt verlasst, seht Ihr [From.GetTitledFirstName] entstellt am Boden liegend, nicht weit entfernt von Eurem angeketteten Albinobären. Offenbar gelangte [From.GetSheHe] zu nahe an das mächtige Tier. Ihr kehrt in Eurer Zelt zurück, um Euch wichtigeren Dingen zu widmen.;;Un grito agudo fuera de tu yurta llama tu atención. Al empujar las solapas a un lado, detectas a [From.GetTitledFirstName] mutilado, tumbado en el suelo cerca de tu oso albino encadenado. Parece que [From.GetSheHe] se acercó demasiado al poderoso animal. Vuelves de nuevo dentro de tu yurta para centrarte en asuntos más importantes.;;;;;;;;;x
EVTDESC_TOG_162;A high-pitched shriek outside your yurt draws your attention. As you push the flaps aside, you spot [From.GetTitledFirstName] lying dead on the ground not far from your chained pet albino bear. It looks like [From.GetSheHe] got too close to the powerful animal. You return back inside your yurt to focus on more important matters.;Un cri perçant à l'extérieur de votre yourte attire votre attention. En écartant les rabats, vous apercevez [From.Get_le_TitledFirstName] gisant sans vie sur le sol, non loin de l'ours albinos enchaîné. Sans doute s'est-[From.GetIlElle] aventuré[From.Get_E] trop près du puissant animal. Vous retournez dans votre yourte afin de vous concentrer sur des choses plus importantes.;Ein schriller Schrei außerhalb Eures Rundzeltes erweckt Eure Aufmerksamkeit. Als Ihr das Zelt verlasst, seht Ihr [From.GetTitledFirstName] tot am Boden liegend, nicht weit entfernt von Eurem angeketteten Albinobären. Offenbar gelangte [From.GetSheHe] zu nahe an das mächtige Tier. Ihr kehrt in Eurer Zelt zurück, um Euch wichtigeren Dingen zu widmen.;;Un grito agudo fuera de tu yurta llama tu atención. Al empujar las solapas a un lado, detectas a [From.GetTitledFirstName] muerto, tumbado en el suelo cerca de tu oso albino encadenado. Parece que [From.GetSheHe] se acercó demasiado al poderoso animal. Vuelves de nuevo dentro de tu yurta para centrarte en asuntos más importantes.;;;;;;;;;x
EVTDESC_TOG_163;Some visiting foreign dignitaries who have come to offer tribute to you, the great [Root.GetTitle], have become very impressed with your pet albino bear. They claim never to have seen such a magnificent beast, and that you must be a powerful leader indeed to have enslaved it.;Quelques dignitaires étrangers venus en visite pour vous offrir des tributs, à vous [Root.GetLeLa] grand[Root.Get_E] [Root.GetTitle], ont été très impressionnés par votre ours albinos. Ils disent ne jamais avoir vu une bête aussi majestueuse et que vous devez être un bien puissant chef pour être parvenu à en faire votre esclave.;Einige fremde Würdenträger, die Euch besuchten, um Euch als [Root.GetTitle] Tribut zu erweisen, sind sehr beeindruckt von Eurem zahmen Albinobären. Sie betonen, noch nie ein solch wunderbares Biest gesehen zu haben, und dass Ihr ein gar machtvoller Herrscher sein müsst, um es zähmen zu können.;;Algunos visitantes dignatarios extranjeros que han venido a ofrecerte homenaje, al gran [Root.GetTitle], han llegado a estar muy impresionados con tu oso albino. Dicen no haber visto nunca una bestia tan magnífica, y que debes ser un poderoso líder por haberlo esclavizado.;;;;;;;;;x
